ScientificName,Ocean,latitude,longitude,DepthInMeters,ObservationYear,IndividualCount,CategoricalAbundance,Density,Condition,Temperature,Salinity,pH,pHscale
Eugorgia rubens,North Pacific,33.87584,-120.00167,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.84836,-119.99643,86,2015,2.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87573,-119.99821,60,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87958,-119.94453,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85388,-119.9912,79,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.88889,-119.96913,58,2015,4.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87936,-119.94437,84,2015,1.0,present,,Damaged,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85153,-119.99298,81,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87792,-119.94082,86,2015,1.0,present,,Live,10.2,33.8,,
Eugorgia rubens,North Pacific,33.88804,-119.97,60,2015,2.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.85374,-119.99128,80,2015,2.0,present,,Damaged,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87427,-119.99384,56,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85404,-119.99109,79,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.85775,-119.98639,73,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87427,-119.99384,56,2015,1.0,present,,Damaged,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85192,-119.99273,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87973,-119.94455,85,2015,3.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.88913,-119.96894,58,2015,2.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87564,-119.99823,60,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.8864,-119.9714,55,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87561,-119.99829,61,2015,5.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85202,-119.99257,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87931,-119.94407,86,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.8798,-119.94456,85,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87623,-120.00406,60,2015,4.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87587,-120.00138,62,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87565,-119.99823,60,2015,5.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.88551,-119.97205,63,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87621,-120.00283,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87586,-119.99921,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87789,-119.94079,86,2015,1.0,present,,Live,10.2,33.8,,
Eugorgia rubens,North Pacific,33.85196,-119.99268,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.8857,-119.9719,60,2015,1.0,present,,Damaged,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87918,-119.94407,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87549,-119.99782,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.8894,-119.96877,61,2015,2.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87623,-120.00399,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.85183,-119.99283,80,2015,3.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87924,-119.94407,85,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87633,-120.00639,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.85478,-119.99053,78,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87427,-119.99384,56,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.88013,-119.94448,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.8535,-119.99152,80,2015,1.0,present,,Damaged,10.6,33.6,,
Eugorgia rubens,North Pacific,33.8548,-119.99049,79,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87623,-120.00388,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87585,-119.99944,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87609,-120.00701,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.85155,-119.99297,81,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.88866,-119.96936,58,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87952,-119.94452,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87623,-120.00403,60,2015,3.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87567,-119.99823,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85487,-119.99045,78,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87584,-120.00165,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87856,-119.94271,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85755,-119.98718,73,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.88751,-119.97037,61,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.85755,-119.98716,73,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87916,-119.94407,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.88935,-119.96878,61,2015,1.0,present,,Damaged,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87575,-119.99818,60,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.852,-119.9926,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.84823,-119.99648,87,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87588,-120.0004,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.8861,-119.97161,59,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87589,-120.00099,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85478,-119.99054,78,2015,2.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.85478,-119.99054,78,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87589,-120.00105,61,2015,3.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.88822,-119.96986,59,2015,3.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87929,-119.94406,85,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87585,-119.99937,61,2015,2.0,present,,Damaged,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87471,-119.99542,62,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87585,-119.99947,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87623,-120.00396,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.88642,-119.97139,55,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87886,-119.9442,81,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87585,-119.99961,61,2015,1.0,present,,Damaged,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87517,-119.99648,64,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87284,-119.98933,68,2015,1.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.87934,-119.94416,86,2015,5.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.88844,-119.96959,59,2015,2.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87584,-119.99979,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.8762,-120.00469,61,2015,2.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87964,-119.94454,84,2015,4.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87966,-119.94455,84,2015,4.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85361,-119.9914,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87843,-119.94259,81,2015,1.0,present,,Damaged,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87585,-120.00152,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.85753,-119.98833,71,2015,2.0,present,,Live,,,,
Eugorgia rubens,North Pacific,33.87584,-120.00159,61,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87584,-120.00162,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85466,-119.99067,79,2015,2.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.88499,-119.97248,64,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.8852,-119.9723,64,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87936,-119.94434,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.88891,-119.96911,58,2015,2.0,present,,Damaged,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87307,-119.99016,64,2015,1.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.8539,-119.99119,79,2015,2.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.88923,-119.96889,59,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.85282,-119.99192,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.85286,-119.9919,81,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.88935,-119.96878,61,2015,2.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.85563,-119.99007,77,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87939,-119.94447,83,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85653,-119.98965,74,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.85203,-119.99254,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87926,-119.94407,85,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85406,-119.99108,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87622,-120.00293,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87322,-119.9912,62,2015,1.0,present,,Live,11.1,33.5,,
Eugorgia rubens,North Pacific,33.85578,-119.99,77,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.85094,-119.9933,81,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87572,-119.99821,60,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87624,-120.00664,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87623,-120.00392,61,2015,2.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87934,-119.94412,86,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87347,-119.99162,63,2015,4.0,present,,Live,11.1,33.5,,
Eugorgia rubens,North Pacific,33.87567,-119.99823,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87349,-119.99164,63,2015,1.0,present,,Live,11.1,33.5,,
Eugorgia rubens,North Pacific,33.87349,-119.99164,63,2015,1.0,present,,Live,11.1,33.5,,
Eugorgia rubens,North Pacific,33.87623,-120.0041,60,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87623,-120.00426,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87935,-119.94419,86,2015,4.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87619,-120.00466,62,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87561,-119.99827,61,2015,5.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87371,-119.99202,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87392,-119.9925,60,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.88482,-119.97261,64,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87585,-120.00155,61,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.88487,-119.97257,64,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87971,-119.94455,85,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.88889,-119.96913,58,2015,3.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.85623,-119.9898,75,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.85623,-119.9898,75,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87585,-119.99865,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.85723,-119.98959,69,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87423,-119.9936,55,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87621,-120.0052,62,2015,3.0,present,,Damaged,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87974,-119.94456,85,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87584,-120.00173,62,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87584,-120.00176,62,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87587,-119.99881,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87424,-119.99367,56,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.88606,-119.97164,60,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.84914,-119.99646,82,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87589,-120.00099,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87425,-119.99375,56,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87632,-120.00642,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87632,-120.00642,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87586,-119.99914,61,2015,2.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87585,-119.99924,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87426,-119.99378,56,2015,1.0,present,,Damaged,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87885,-119.94413,82,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87949,-119.94454,83,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87427,-119.99381,57,2015,1.0,present,,Damaged,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87342,-119.99155,62,2015,1.0,present,,Live,11.1,33.5,,
Eugorgia rubens,North Pacific,33.88643,-119.97137,55,2015,2.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87427,-119.99383,56,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.88654,-119.97128,55,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87427,-119.99384,56,2015,1.0,present,,Damaged,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87584,-119.99967,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87797,-119.94087,85,2015,1.0,present,,Live,10.2,33.8,,
Eugorgia rubens,North Pacific,33.87611,-120.00691,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.85151,-119.99299,81,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.85747,-119.98865,70,2015,1.0,present,,Live,,,,
Eugorgia rubens,North Pacific,33.87441,-119.99422,58,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.8761,-120.00697,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87588,-120.00031,62,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.88485,-119.97259,64,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87443,-119.99426,58,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87903,-119.94413,82,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.88493,-119.97253,64,2015,1.0,present,,Damaged,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87972,-119.94455,85,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85463,-119.99068,79,2015,2.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87904,-119.94412,82,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87574,-119.99816,60,2015,4.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87588,-120.00051,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.88751,-119.97037,61,2015,1.0,present,,Damaged,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87588,-120.00054,61,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85013,-119.99414,79,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87458,-119.99519,62,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87589,-120.00082,62,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.85289,-119.99189,81,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.88801,-119.97002,60,2015,1.0,present,,Live,10.4,33.7,,
Eugorgia rubens,North Pacific,33.87462,-119.99528,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.85403,-119.99109,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87589,-120.00099,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.853,-119.99183,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.8727,-119.98915,69,2015,1.0,present,,Live,10.8,33.6,,
Eugorgia rubens,North Pacific,33.87274,-119.98921,69,2015,1.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.87274,-119.98921,69,2015,2.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.87274,-119.98921,69,2015,3.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.87275,-119.98924,68,2015,2.0,present,,Live,10.8,33.6,,
Eugorgia rubens,North Pacific,33.87625,-120.00663,61,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87932,-119.94407,86,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87793,-119.94083,85,2015,2.0,present,,Damaged,10.2,33.8,,
Eugorgia rubens,North Pacific,33.87279,-119.98929,68,2015,1.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.87934,-119.94414,85,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.8728,-119.9893,68,2015,1.0,present,,Live,10.8,33.6,,
Eugorgia rubens,North Pacific,33.87514,-119.99622,62,2015,1.0,present,,Damaged,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87284,-119.98933,68,2015,4.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.87287,-119.98942,68,2015,1.0,present,,Live,10.8,33.6,,
Eugorgia rubens,North Pacific,33.87519,-119.99676,63,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.8761,-120.00694,62,2015,2.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87964,-119.94454,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85352,-119.99149,80,2015,1.0,present,,Live,10.6,33.6,,
Eugorgia rubens,North Pacific,33.87935,-119.94421,86,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.85606,-119.98989,74,2015,1.0,present,,Live,10.5,33.7,,
Eugorgia rubens,North Pacific,33.87299,-119.98982,68,2015,1.0,present,,Live,10.8,33.5,,
Eugorgia rubens,North Pacific,33.87935,-119.94426,85,2015,3.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87552,-119.99786,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87936,-119.94429,85,2015,5.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87588,-120.00042,62,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87936,-119.94433,85,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87936,-119.94434,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87406,-119.99343,56,2015,4.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87584,-120.00167,61,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87574,-119.99816,60,2015,1.0,present,,Damaged,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87936,-119.94437,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87309,-119.99024,64,2015,2.0,present,,Live,,,,
Eugorgia rubens,North Pacific,33.87936,-119.94439,84,2015,1.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87575,-119.99817,60,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87937,-119.94443,84,2015,2.0,present,,Live,10.3,33.8,,
Eugorgia rubens,North Pacific,33.87575,-119.99818,60,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87599,-120.00212,62,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87634,-120.00636,62,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87425,-119.99375,56,2015,3.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87318,-119.99104,61,2015,3.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87621,-120.00283,61,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87574,-119.9982,60,2015,1.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87574,-119.9982,60,2015,5.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87325,-119.99125,61,2015,3.0,present,,Live,11.1,33.5,,
Eugorgia rubens,North Pacific,33.87572,-119.99821,60,2015,2.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87332,-119.99141,63,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87332,-119.99141,63,2015,1.0,present,,Live,11.0,33.5,,
Eugorgia rubens,North Pacific,33.87342,-119.99155,62,2015,1.0,present,,Live,11.1,33.5,,
Eugorgia rubens,North Pacific,33.8757,-119.99822,60,2015,6.0,present,,Live,10.9,33.5,,
Eugorgia rubens,North Pacific,33.87427,-119.99383,56,2015,1.0,present,,Live,10.9,33.5,,
